Date,WKL,Quanity,Value,AAPL,Quanity,Value,CL,Quanity,Value,CNI,Quanity,Value,GOOGL,Quanity,Value,KO,Quanity,Value,MCD,Quanity,Value,NKE,Quanity,Value,PGR,Quanity,Value,TJX,Quanity,Value,UL,Quanity,Value,V,Quanity,Value,WM,Quanity,Value,WMT,Quanity,Value,USD Rate,Total USD Value,EUR Rate,Total EUR Value,Total Value GBP,Dividends & Fees,Net Total Value GBP,Cumulative Deposits,Net Profit,S&P500
12/15/2020,67.72,,,127.88,,,84.75,4,339,110.71,2,221.42,88.05,,,53.84,11,592.24,214.86,,,139.39,4,557.56,96.69,,,66.74,,,65.61,10,656.1,208.36,,,116.78,,,48.53,,,0.7438,2366,0.90395,,1760,1.40,1761,2000,-239,3695
12/16/2020,68.24,,,127.81,,,85.04,4,340.16,110.21,2,220.42,87.86,,,53.06,11,583.66,213.8,,,138.34,4,553.36,96.36,,,66.62,,,66.8,10,668,208.27,,,116.08,,,48.48,,,0.74058,2366,0.90315,,1752,1.40,1753,2000,-247,3701
12/17/2020,68.36,,,128.7,,,85.66,4,342.64,111.15,2,222.3,87.03,,,53.27,11,585.97,214.25,,,140.5,4,562,96.31,,,67.51,,,66.67,10,666.7,211.18,,,117.51,,,48.7,,,0.73691,2380,0.90359,,1754,4.23,1758,2000,-242,3722
12/18/2020,69.36,,,126.66,,,85.93,4,343.72,110.67,2,221.34,86.31,,,53.74,11,591.14,215.08,,,137.28,4,549.12,96.95,,,67.7,,,66.14,10,661.4,211.31,,,117.41,,,48.65,,,0.739426,2367,0.9057,,1750,4.23,1754,2000,-246,3709
12/21/2020,68.68,,,128.23,,,85.31,4,341.24,109.19,2,218.38,86.73,,,52.81,11,580.91,211.67,,,144.02,4,576.08,97.94,,,67.24,,,65.33,10,653.3,209.01,,,116.51,,,48.66,,,0.74352,2370,0.9099,,1762,4.23,1766,2000,-234,3695
12/22/2020,69.1,,,131.88,,,84.4,4,337.6,108.87,2,217.74,86.01,,,52.76,11,580.36,211.92,,,142.45,4,569.8,97.99,,,66.97,,,65.27,10,652.7,205.84,,,117.92,,,48.07,,,0.7463,2358,0.90936,,1760,4.23,1764,2000,-236,3687
12/23/2020,68.8,,,130.96,,,84.43,4,337.72,108.92,2,217.84,86.41,,,53.08,11,583.88,212.02,,,141.76,4,567.04,97.51,,,67.34,,,65.69,10,656.9,205.3,,,116.25,,,47.74,,,0.74045,2363,0.90267,,1750,4.23,1754,2000,-246,3690
12/24/2020,68.66,,,131.97,,,85.04,4,340.16,109.72,2,219.44,86.71,,,53.44,11,587.84,211.39,,,141.6,4,566.4,98.31,,,66.98,,,66.02,10,660.2,208.7,,,117,,,47.83,,,0.737899,2374,0.89743,,1752,4.23,1756,2000,-244,3703
12/28/2020,69.38,,,136.69,,,85.41,4,341.64,110.69,2,221.38,88.7,,,54.16,11,595.76,214.02,,,142.43,4,569.72,98.12,,,68.4,,,66.48,10,664.8,212.63,,,118.09,,,48.41,,,0.74261,2393,0.90726,,1777,4.23,1782,2000,-218,3735
12/29/2020,70.5,,,134.87,,,85.03,4,340.12,110.08,2,220.16,87.89,,,54.13,11,595.43,212.71,,,141.57,4,566.28,97.69,,,67.99,,,67.65,10,676.5,214.37,,,116.82,,,48.1,,,0.740746,2398,0.90759,,1777,4.23,1781,2000,-219,3727
12/30/2020,69.9,,,133.72,,,84.73,4,338.92,109.44,2,218.88,86.81,,,54.44,11,598.84,211.56,,,141.58,4,566.32,97.41,,,68.3,,,68.51,10,685.1,218.36,,,116.93,,,48.06,,,0.73364,2408,0.90236,,1767,4.23,1771,2000,-229,3732
12/31/2020,69.06,,,132.69,,,85.51,4,342.04,109.85,2,219.7,87.63,,,54.84,11,603.24,214.58,,,141.47,4,565.88,98.88,,,68.29,,,67.91,10,679.1,218.73,,,117.93,,,48.05,,,0.731368,2410,0.88492,,1763,4.91,1767,2000,-233,3756
01/04/2021,70.86,,,129.41,,,84.33,4,337.32,109.58,2,219.16,86.31,,,52.76,11,580.36,210.22,,,140.1,4,560.4,97.13,,,66.81,,,68.1,10,681,217.76,,,114.83,,,48.84,,,0.736833,2378,0.9026,,1752,5.32,1758,2000,-242,3701
01/05/2021,69.68,,,131.01,,,84.52,4,338.08,111.05,2,222.1,87,,,52.18,11,573.98,211.48,,,141.23,4,564.92,96.95,,,66.72,,,68.13,10,681.3,214.51,,,115.21,,,48.58,,,0.7337,2380,0.90241,,1746,5.32,1752,2000,-248,3727
01/06/2021,69.72,,,126.6,,,82.25,4,329,112.97,2,225.94,86.14,,,50.52,11,555.72,211,,,142.35,4,569.4,98.79,,,69.65,,,68.23,10,682.3,212.62,,,117.76,,,48.89,,,0.73393,2362,0.90558,,1734,5.32,1739,2000,-261,3748
01/07/2021,69.68,,,130.92,,,81.8,4,327.2,113.73,2,227.46,88.72,,,49.96,11,549.56,211.98,,,144.95,4,579.8,94.74,,,69.9,,,67.3,10,673,213.81,,,118.05,,,48.88,,,0.73694,2357,0.90416,,1737,5.32,1742,2000,-258,3804
01/08/2021,70.66,,,132.05,,,82.35,4,329.4,116.06,2,232.12,89.89,,,51.08,11,561.88,215.87,,,146.35,4,585.4,94.5,,,70.22,,,68.1,10,681,215.45,,,118.6,,,48.88,,,0.73714,2390,0.899,,1762,5.32,1767,2000,-233,3825
01/11/2021,70.24,,,128.98,,,82.14,4,328.56,114.05,2,228.1,87.81,,,50.2,11,552.2,214.23,,,147.05,4,588.2,95.09,,,68.37,,,66.96,10,669.6,212.89,,,117.04,,,49.1,,,0.73942,2367,0.8991,,1750,5.32,1755,2000,-245,3800
01/12/2021,68.84,,,128.8,,,82.26,4,329.04,114.07,2,228.14,86.87,,,50.11,11,551.21,211.6,,,145.05,4,580.2,95.07,,,68.4,,,66.48,10,664.8,208.86,,,116.4,,,49.66,,,0.7315,2353,0.89308,,1722,5.32,1727,2000,-273,3801
01/13/2021,69.6,,,130.89,,,82.49,4,329.96,113.65,2,227.3,87.36,,,50.16,11,551.76,212.09,,,143.04,4,572.16,94.93,,,68.13,,,66.57,10,665.7,209.35,,,116.21,,,49.15,,,0.73264,2347,0.891,,1719,5.32,1725,2000,-275,3810
01/14/2021,69.72,,,128.91,,,81.94,4,327.76,112.37,2,224.74,86.55,,,49.23,11,541.53,208.5,,,141.3,4,565.2,93.45,,,68.02,,,67.32,10,673.2,201.86,,,114.64,,,48.99,,,0.7308,2332,0.88796,,1705,5.32,1710,2000,-290,3796
01/15/2021,70.1,,,127.14,,,81.88,4,327.52,111.58,2,223.16,86.38,,,48.7,11,535.7,209.91,,,140.72,4,562.88,94.8,,,68.46,,,67.14,10,671.4,201.59,,,114.72,,,48.21,,,0.735938,2321,0.8891,,1708,5.32,1713,2000,-287,3768
01/19/2021,70.02,,,127.83,,,80.85,4,323.4,109.68,2,219.36,89.22,,,48.51,11,533.61,209.09,,,139.27,4,557.08,96.19,,,67.18,,,66.8,10,668,201.66,,,115.01,,,47.8,,,0.73291,2301,0.8896,,1687,5.32,1692,2000,-308,3799
01/20/2021,70.14,,,132.03,,,80.2,4,320.8,110.13,2,220.26,94,,,48.68,11,535.48,213.63,,,142.8,4,571.2,96.06,,,68.29,,,66.99,10,669.9,206.01,,,115.05,,,48.5,,,0.73161,2318,0.88635,,1696,5.32,1701,2000,-299,3852
01/21/2021,69.8,,,136.87,,,79.28,4,317.12,108.26,2,216.52,94.21,,,48.95,11,538.45,213.53,,,141.61,4,566.44,94.26,,,68.06,,,67.41,10,674.1,205.14,,,114.58,,,48.28,,,0.72836,2313,0.88601,,1684,5.32,1690,2000,-310,3853
01/22/2021,69.74,,,139.07,,,78.19,4,312.76,106.62,2,213.24,94.63,,,48.49,11,533.39,213.38,,,139.35,4,557.4,92.31,,,66.91,,,67.12,10,671.2,202.02,,,115.36,,,48.78,,,0.730834,2288,0.88362,,1672,5.32,1677,2000,-323,3841
01/25/2021,69.72,,,142.92,,,78.61,4,314.44,107.99,2,215.98,94.71,,,48.78,11,536.58,213.34,,,137.55,4,550.2,92.42,,,65.68,,,68.59,10,685.9,200.98,,,114.19,,,48.73,,,0.731048,2303,0.888,,1684,5.32,1689,2000,-311,3855
01/26/2021,69.32,,,143.16,,,78.75,4,315,107.19,2,214.38,95.4,,,49.29,11,542.19,215.38,,,135.1,4,540.4,91.72,,,64.47,,,68.51,10,685.1,202.01,,,113.95,,,49.17,,,0.72772,2297,0.88509,,1672,5.32,1677,2000,-323,3850
01/27/2021,69.8,,,142.06,3,426.18,78.03,4,312.12,101.32,2,202.64,90.95,,,48.53,12,582.36,207,,,131.02,4,524.08,87.04,,,63.93,,,66.76,10,667.6,194.97,,,110.96,,,47.95,,,0.73156,2715,0.88538,,1986,4.43,1991,2350,-359,3751
01/28/2021,69.78,,,137.09,3,411.27,79.15,4,316.6,104.02,2,208.04,92.66,,,49.15,12,589.8,206.82,,,134.72,4,538.88,88.49,,,65.49,,,66.47,10,664.7,198.22,,,112.11,,,47.92,,,0.728597,2729,0.8831,,1989,4.43,1993,2350,-357,3787
01/29/2021,68.44,,,131.96,3,395.88,78,4,312,101.17,2,202.34,91.37,,,48.15,12,577.8,207.84,,,133.59,4,534.36,87.19,,,64.04,,,65.63,10,656.3,193.25,,,111.32,,,46.83,,,0.729182,2679,0.87868,,1953,4.43,1958,2350,-392,3714
02/01/2021,69.74,,,134.14,3,402.42,78.52,4,314.08,102.42,2,204.84,94.65,,,48.48,12,581.76,207.93,,,135.71,4,542.84,86.19,,,64.07,,,65.68,10,656.8,198.36,,,112.09,,,46.42,,,0.73106,2703,0.88233,,1976,-2.22,1974,2350,-376,3774
02/02/2021,71,,,134.99,3,404.97,78.85,4,315.4,105.68,2,211.36,95.96,,,48.96,12,587.52,209.76,,,139.59,4,558.36,86.75,,,65.83,,,66.04,10,660.4,202.61,,,113,,,46.92,,,0.7321,2738,0.88123,,2004,-2.22,2002,2350,-348,3826
02/03/2021,69.86,,,133.94,3,401.82,78.88,4,315.52,104.62,2,209.24,102.94,,,48.77,12,585.24,208.71,,,138.63,4,554.52,86.96,,,66.73,,,66.71,10,667.1,201.36,,,112.22,,,47.07,,,0.73265,2733,0.8823,,2003,-2.22,2000,2350,-350,3830
02/04/2021,69.76,,,137.39,3,412.17,78.93,4,315.72,104.39,2,208.78,102.68,,,49.01,12,588.12,211.03,,,140.63,4,562.52,88.14,,,68.58,,,62.83,10,628.3,209.25,,,113.08,,,47.51,,,0.7312,2716,0.87495,,1986,-2.22,1983,2350,-367,3872
02/05/2021,68.76,,,136.76,3,410.28,79.87,4,319.48,106.11,2,212.22,104.44,,,49.65,12,595.8,212.58,,,145.11,4,580.44,87.47,,,68.33,,,61.9,10,619,208.77,,,113.73,,,48.12,,,0.727908,2737,0.87334,,1992,-2.22,1990,2350,-360,3887
02/08/2021,68.68,,,136.91,3,410.73,79.7,4,318.8,106.37,2,212.74,104.23,,,49.92,12,599.04,211.58,,,143.41,4,573.64,86.17,,,69.97,,,61.9,10,619,206.89,,,114.38,,,48.34,,,0.7275,2734,0.87676,,1989,-2.22,1987,2350,-363,3916
02/09/2021,69.18,,,136.01,3,408.03,78.7,4,314.8,107.21,2,214.42,103.77,,,49.7,12,596.4,215.98,,,141.79,4,567.16,86.27,,,69,,,61.29,10,612.9,206.52,,,113.55,,,48.61,,,0.723694,2714,0.87691,,1964,-2.22,1962,2350,-388,3911
02/10/2021,68.58,,,135.39,3,406.17,79.11,4,316.44,106.57,2,213.14,104.32,,,49.6,12,595.2,214.4,,,142.46,4,569.84,85.53,,,68.6,,,61.03,10,610.3,206.44,,,113.69,,,48.04,,,0.72293,2711,0.87607,,1960,-2.22,1958,2350,-392,3910
02/11/2021,69.14,,,135.13,3,405.39,78.41,4,313.64,108.18,2,216.36,104.44,,,50.3,12,603.6,214.27,,,143.54,4,574.16,86.37,,,69.02,,,61.14,10,611.4,210.66,,,113.22,,,48.01,,,0.7241,2725,0.87817,,1973,-2.22,1971,2350,-379,3916
02/12/2021,70.46,,,135.37,3,406.11,78.43,4,313.72,110.62,2,221.24,104.75,,,50.69,12,608.28,213.9,,,142.12,4,568.48,86.27,,,68,,,61.93,10,619.3,209.96,,,113.25,,,48.16,,,0.7223,2737,0.8753,,1977,-2.22,1975,2350,-375,3935
02/16/2021,70.6,,,133.19,3,399.57,78.19,4,312.76,110.13,2,220.26,105.54,,,50.27,12,603.24,215.03,,,141.71,4,566.84,85.13,,,67.5,,,62.71,10,627.1,207.9,,,112.6,,,48.55,,,0.72004,2730,0.8705,,1966,-1.84,1964,2350,-386,3933
02/17/2021,70.16,,,130.84,3,392.52,78.44,4,313.76,108.93,2,217.86,105.93,,,50.13,12,601.56,213.45,,,143.99,4,575.96,86.25,,,66.83,,,61.94,10,619.4,207.51,,,112.21,,,49.07,,,0.72117,2721,0.86867,,1962,-0.77,1962,2350,-388,3931
02/18/2021,70.02,,,129.71,5,648.55,78.72,4,314.88,108.02,3,324.06,105.29,,,50.77,12,609.24,215.43,,,145.09,6,870.54,88.1,,,68.3,,,62.57,11,688.27,209.35,,,113.43,,,45.89,,,0.71595,3456,0.86565,,2474,-2.51,2471,2850,-379,3914
02/19/2021,69.5,,,129.87,5,649.35,77.2,4,308.8,109.08,3,327.24,104.44,,,50.11,12,601.32,212.24,,,142.02,6,852.12,87.06,,,67.69,,,61.18,11,672.98,204.73,,,111.63,,,46.11,,,0.713827,3412,0.85898,,2435,-2.51,2433,2850,-417,3907
02/22/2021,68.52,,,126,5,630,77.27,4,309.08,107.38,3,322.14,102.71,,,50.63,12,607.56,212.06,,,136.67,6,820.02,87.79,,,69.55,,,61.1,11,672.1,208.32,,,110.56,,,45.9,,,0.71067,3361,0.86458,,2388,-2.51,2386,2850,-464,3877
02/23/2021,68.14,,,125.86,5,629.3,77.49,4,309.96,108.91,3,326.73,103.01,,,50.54,12,606.48,211.32,,,136.13,6,816.78,89.75,,,70.23,,,62.35,11,685.85,212.11,,,109.92,,,45.16,,,0.7082,3375,0.8607,,2390,-2.51,2388,2850,-462,3881
02/24/2021,63.88,,,125.35,5,626.75,76.64,4,306.56,110.66,3,331.98,104.19,,,50.71,12,608.52,213.27,,,135.65,6,813.9,87.74,,,69.86,,,61.04,11,671.44,219.43,,,111.87,,,44.4,,,0.7068,3359,0.8602,,2374,-2.51,2372,2850,-478,3925
02/25/2021,65.52,,,120.99,5,604.95,76.69,4,306.76,110.66,3,331.98,100.8,,,50.17,12,602.04,210.95,,,135.54,6,813.24,87.11,,,67.68,,,60.54,11,665.94,213.75,,,112.27,,,43.98,,,0.71387,3325,0.8679,,2374,-2.51,2371,2850,-479,3829
02/26/2021,65.68,,,121.26,5,606.3,75.2,4,300.8,109.32,3,327.96,101.1,,,48.99,12,587.88,206.14,,,134.78,6,808.68,85.95,,,65.99,,,58.57,11,644.27,212.39,,,110.89,,,43.31,,,0.717875,3276,0.86262,,2352,-2.51,2349,2850,-501,3811
03/01/2021,65.98,,,127.79,5,638.95,75.6,4,302.4,111.9,3,335.7,103.48,,,49.9,12,598.8,208.25,,,137.65,6,825.9,87.64,,,67.25,,,59.22,11,651.42,216.63,,,112.48,,,43.79,,,0.7179,3353,0.86477,,2407,-2.51,2405,2850,-445,3902
03/02/2021,66.74,,,125.12,5,625.6,75.42,4,301.68,111.95,3,335.85,103.22,,,50.1,12,601.2,208.67,,,137.02,6,822.12,88.71,,,66.21,,,59.92,11,659.12,215.77,,,114.33,,,43.37,,,0.71659,3346,0.86599,,2397,-2.51,2395,2850,-455,3870
03/03/2021,66.08,,,122.06,5,610.3,74.61,4,298.44,111.47,3,334.41,100.57,,,49.98,12,599.76,205.82,,,134.26,6,805.56,88.86,,,63.66,,,60.12,11,661.32,214.85,,,113.97,,,42.53,,,0.71803,3310,0.86523,,2377,-2.51,2374,2850,-476,3820
03/04/2021,66.68,,,120.13,5,600.65,74.44,4,297.76,108.97,3,326.91,101.7,,,49.94,12,599.28,204.84,,,132.04,6,792.24,86.99,,,62.55,,,60.17,11,661.87,211.5,,,115.52,,,42.51,,,0.71973,3279,0.86131,,2360,-2.51,2357,2850,-493,3768
03/05/2021,66.06,,,121.42,5,607.1,76.06,4,304.24,112.37,3,337.11,104.85,,,50.79,12,609.48,207.37,,,133.35,6,800.1,89.56,,,62.72,,,60.77,11,668.47,215.41,,,118.68,,,43.04,,,0.722543,3327,0.86068,,2404,-2.51,2401,2850,-449,3842
03/08/2021,67.36,,,116.36,5,581.8,76.45,4,305.8,113.35,3,340.05,100.38,,,51.64,12,619.68,209.11,,,134.56,6,807.36,91.02,,,65.18,,,60.73,11,668.03,220.27,,,121.73,,,42.63,,,0.7234,3323,0.85731,,2404,-2.51,2401,2850,-449,3821
03/09/2021,68.36,,,121.09,5,605.45,74.94,4,299.76,112.92,3,338.76,102.02,,,50.86,12,610.32,208.55,,,135.95,6,815.7,90.18,,,66.08,,,60.87,11,669.57,220.36,,,119.6,,,42.96,,,0.71992,3340,0.8566,,2404,-2.51,2402,2850,-448,3875
03/10/2021,69.08,,,119.98,5,599.9,75.8,4,303.2,114.42,3,343.26,101.81,,,51.44,12,617.28,213.31,,,137.59,6,825.54,92.22,,,65.6,,,61.68,11,678.48,223.17,,,121.69,,,44.06,,,0.7178,3368,0.8558,,2417,-2.51,2415,2850,-435,3899
03/11/2021,68.62,,,121.96,5,609.8,75.27,4,301.08,115.27,3,345.81,105.03,,,50.88,12,610.56,211.57,,,141.19,6,847.14,92.79,,,66.08,,,61.41,11,675.51,226.15,,,120,,,44.04,,,0.7148,3390,0.85655,,2423,-2.51,2421,2850,-429,3939
03/12/2021,68.26,,,121.03,5,605.15,75.51,4,302.04,115.69,3,347.07,102.5,,,50.36,12,604.32,212.34,,,140.45,6,842.7,93.04,,,66.84,,,62.02,11,682.22,224.36,,,121.79,,,44.71,,,0.7183,3384,0.85721,,2430,-2.51,2428,2850,-422,3943
03/15/2021,69.5,,,123.99,5,619.95,75.68,4,302.72,116.69,3,350.07,102.72,,,51.03,12,612.36,220.46,,,144.94,6,869.64,93.38,,,68.02,,,62.04,11,682.44,223.27,,,122.62,,,44.48,,,0.71947,3437,0.858,,2473,-2.51,2470,2850,-380,3969
03/16/2021,70.18,,,125.57,5,627.85,75.86,4,303.44,117.56,3,352.68,104.19,,,51.22,12,614.64,219.86,,,144.65,6,867.9,93.37,,,66.72,,,63.12,11,694.32,224.7,,,122.91,,,44.46,,,0.71931,3461,0.8561,,2489,-2.51,2487,2850,-363,3963
03/17/2021,70.14,,,124.76,5,623.8,75.8,4,303.2,118.06,3,354.18,104.11,,,51.24,12,614.88,224.11,,,144.82,6,868.92,91.1,,,67.34,,,62.72,11,689.92,223.02,,,118.99,,,44.09,,,0.71552,3455,0.85739,,2472,-2.51,2470,2850,-380,3974
03/18/2021,70.3,,,120.53,5,602.65,76.07,4,304.28,118.12,3,354.36,101.07,,,50.57,12,606.84,222.9,,,143.17,6,859.02,90.35,,,66.52,,,62.91,11,692.01,220.66,,,121.9,,,43.34,,,0.71813,3419,0.85586,,2455,-2.51,2453,2850,-397,3915
03/19/2021,70.52,,,119.99,5,599.95,74.98,4,299.92,116.82,3,350.46,101.35,,,50.81,12,609.72,222.44,,,137.49,6,824.94,90.94,,,66.61,,,62.09,11,682.99,206.9,,,121.57,,,43.91,,,0.720929,3368,0.86,,2428,1.50,2430,2850,-420,3913
03/22/2021,71.02,,,123.39,5,616.95,75.77,4,303.08,113.16,3,339.48,101.53,,,51,12,612,225.07,,,138.27,6,829.62,90.13,,,66.5,,,62.63,11,688.93,208,,,123.37,,,44.12,,,0.72137,3390,0.86083,,2445,1.50,2447,2850,-403,3941
03/23/2021,72.04,,,122.54,5,612.7,77.75,4,311,113.86,3,341.58,102.07,,,51.39,12,616.68,224.37,,,137.12,6,822.72,90.75,,,64.53,,,63.02,11,693.22,208.15,,,124.1,,,44.65,,,0.72831,3398,0.86229,,2475,1.50,2476,3050,-574,3911
03/24/2021,72,,,120.09,5,600.45,77.77,4,311.08,116.25,3,348.75,101.63,,,51.52,12,618.24,224.05,,,133.16,6,798.96,92.49,,,64.33,,,62.62,11,688.82,208.07,,,124.82,,,44.37,,,0.73052,3366,0.86241,,2459,1.50,2461,3050,-589,3889
03/25/2021,72.58,,,120.59,7,844.13,77.89,4,311.56,116.18,3,348.54,101.62,,,52.02,12,624.24,224.2,,,128.64,6,771.84,94.23,,,65.08,,,62.98,11,692.78,207.97,,,127.43,,,44.67,,,0.72732,3593,0.85649,,2613,1.06,2614,3050,-436,3910
03/26/2021,72.7,,,121.21,7,848.47,79.22,4,316.88,116.84,3,350.52,101.24,,,53.04,12,636.48,225.21,,,132.99,6,797.94,95.25,,,66.04,,,63.21,11,695.31,213.53,,,129.8,,,45.04,,,0.725263,3646,0.8572,,2644,1.06,2645,3050,-405,3975
03/29/2021,73.78,,,121.39,7,849.73,79.9,4,319.6,116.76,3,350.28,102.29,,,53.85,12,646.2,227.35,,,133.49,6,800.94,96.2,,,65.53,,,63.75,11,701.25,214.51,,,130.34,,,45.56,,,0.72595,3668,0.85434,,2663,1.06,2664,3050,-386,3971
03/30/2021,73.66,,,119.9,7,839.3,79.33,4,317.32,115.98,3,347.94,102.32,,,53.15,12,637.8,224.98,,,132.95,6,797.7,95.55,,,66.52,,,62.91,11,692.01,211.9,,,129.28,,,45.25,,,0.72745,3632,0.85279,,2642,1.06,2643,3050,-407,3959
03/31/2021,74.12,,,122.15,7,855.05,78.83,4,315.32,115.98,3,347.94,103.13,,,52.71,12,632.52,224.14,,,132.89,6,797.34,95.61,,,66.15,,,62.81,11,690.91,211.73,,,129.02,,,45.28,,,0.72536,3639,0.85065,,2640,1.06,2641,3050,-409,3973
04/01/2021,74.76,,,123,7,861,78.55,4,314.2,117.76,3,353.28,106.49,,,52.51,12,630.12,225.21,,,132.53,6,795.18,95.55,,,65.98,,,62.84,11,691.24,216.86,,,129.28,,,45.21,,,0.7228,3645,0.8512,,2635,1.06,2636,3050,-414,4020
04/05/2021,74.76,,,125.9,7,881.3,79.53,4,318.12,118.23,3,354.69,110.95,,,52.81,12,633.72,228.85,,,135.12,6,810.72,96.72,,,67.76,,,63.34,11,696.74,219.04,,,130.99,,,46.48,,,0.7187,3695,0.84931,,2656,5.96,2662,3050,-388,4078
04/06/2021,75.14,,,126.21,7,883.47,79.86,4,319.44,116.67,3,350.01,110.46,,,53.19,12,638.28,231.91,,,137.16,6,822.96,95.43,,,67.64,,,63.54,11,698.94,218.65,,,131.6,,,46.7,,,0.723,3713,0.8587,,2685,5.96,2691,3050,-359,4074
04/07/2021,75,,,127.9,7,895.3,79.62,4,318.48,116.6,3,349.8,111.95,,,53.28,12,639.36,232.61,,,136.54,6,819.24,95.86,,,67.78,,,63.78,11,701.58,219.27,,,132.41,,,46.6,,,0.7276,3724,0.864,,2709,5.96,2715,3050,-335,4080
04/08/2021,76.22,,,130.36,7,912.52,79.64,4,318.56,116.1,3,348.3,112.52,,,53.12,12,637.44,230.25,,,133.68,6,802.08,94.98,,,69.03,,,64.15,11,705.65,220.7,,,132.84,,,46.57,,,0.7281,3725,0.86739,,2712,5.96,2718,3050,-332,4097
04/09/2021,76.12,,,133,7,931,79.78,4,319.12,117.5,3,352.5,113.53,,,53.18,12,638.16,231.48,,,135.45,6,812.7,95.68,,,69.45,,,63.84,11,702.24,222.52,,,134.68,,,46.59,,,0.729395,3756,0.86144,,2739,5.96,2745,3050,-305,4129
04/12/2021,76.22,,,131.24,7,918.68,80.16,4,320.64,117.01,3,351.03,112.23,,,53.35,12,640.2,230.96,,,136.64,6,819.84,96.43,,,69.52,,,63.97,11,703.67,221.47,,,134.47,,,46.6,,,0.72707,3754,0.866,,2729,5.96,2735,3050,-315,4128
04/13/2021,76.38,,,134.43,7,941.01,79.73,4,318.92,117.07,3,351.21,112.72,,,53.09,12,637.08,231.32,,,133.54,6,801.24,97.29,,,68.46,,,63.95,11,703.45,221.02,,,134.46,,,46.46,,,0.72676,3753,0.86872,,2727,5.96,2733,3050,-317,4142
04/14/2021,75.98,,,132.03,7,924.21,79.4,4,317.6,116.96,3,350.88,112.1,,,53.08,12,636.96,230.31,,,132.26,6,793.56,97.18,,,68.61,,,63.74,11,701.14,221.98,,,133.88,,,46.44,,,0.72573,3724,0.8697,,2703,6.89,2710,3050,-340,4125
04/15/2021,76.3,,,134.5,7,941.5,80.46,4,321.84,117.43,3,352.29,114.26,,,53.33,12,639.96,231.28,,,133.67,6,802.02,100.4,,,69.24,,,64.6,11,710.6,226.28,,,134.52,,,46.72,,,0.7254,3768,0.86826,,2733,6.89,2740,3050,-310,4170
04/16/2021,76.86,,,134.16,7,939.12,80.7,4,322.8,118.77,3,356.31,114.14,,,53.68,12,644.16,233.08,,,134.31,6,805.86,98.76,,,69.99,,,64.77,11,712.47,226.41,,,135.05,,,46.87,,,0.722543,3781,0.86354,,2732,6.89,2739,3050,-311,4185
04/19/2021,76.78,,,134.84,7,943.88,80.37,4,321.48,118.13,3,354.39,114.49,,,54,12,648,231.81,,,132.57,6,795.42,99.29,,,69,,,64.89,11,713.79,225.79,,,134.43,,,46.57,,,0.7146,3777,0.8606,,2699,7.97,2707,3050,-343,4163
04/20/2021,76.88,,,133.11,7,931.77,81.33,4,325.32,110.15,3,330.45,113.95,,,54.17,12,650.04,233.01,,,127.11,6,762.66,99.79,,,67.75,,,65.04,11,715.44,223.28,,,134.87,,,46.93,,,0.71742,3716,0.86322,,2666,7.97,2674,3050,-376,4135
04/21/2021,77.12,,,133.5,7,934.5,81.15,4,324.6,110.97,3,332.91,113.92,,,54.61,12,655.32,232.26,,,129.9,6,779.4,101.21,,,68.48,,,64.92,11,714.12,227.45,,,135.56,,,47.07,,,0.71778,3741,0.86399,,2685,7.97,2693,3050,-357,4173
04/22/2021,77.44,,,131.94,7,923.58,81.05,4,324.2,109.91,3,329.73,112.63,,,54.44,12,653.28,232.96,,,129.18,6,775.08,100.15,,,69.17,,,64.31,11,707.41,227.57,,,134.75,,,46.56,,,0.72253,3713,0.86811,,2683,7.97,2691,3050,-359,4135
04/23/2021,77.08,,,134.32,7,940.24,79.79,4,319.16,108.86,3,326.58,115,,,54.47,12,653.64,234.58,,,130.19,6,781.14,100.76,,,70.39,,,63.99,11,703.89,230,,,135.5,,,46.63,,,0.720461,3725,0.86221,,2683,7.97,2691,3050,-359,4180
04/26/2021,75.62,,,134.72,7,943.04,79.28,4,317.12,109.46,3,328.38,115.5,,,53.66,12,643.92,232.31,,,131.6,6,789.6,99.86,,,69.28,,,64.01,11,704.11,230.34,,,133.93,,,45.97,,,0.71965,3726,0.86927,,2682,7.97,2690,3050,-360,4188
04/27/2021,75.6,,,134.39,7,940.73,78.56,4,314.24,108,3,324,114.55,,,53.58,12,642.96,234.98,,,132.11,6,792.66,99.91,,,69.8,,,63.55,11,699.05,229.91,,,135.06,,,46.13,,,0.71924,3714,0.8694,,2671,7.97,2679,3250,-571,4187
04/28/2021,75.62,,,133.58,7,935.06,78.77,4,315.08,108.99,3,326.97,117.95,,,53.59,12,643.08,232.41,,,130.71,6,784.26,100.36,,,69.95,,,63.89,11,702.79,233.45,,,136.23,,,45.96,,,0.7165,3707,0.8694,,2656,7.97,2664,3250,-586,4183
04/29/2021,75.2,,,133.48,7,934.36,79.82,4,319.28,108.3,3,324.9,119.64,,,54.26,12,651.12,235.21,,,133.26,6,799.56,101.95,,,71.42,,,66.29,11,729.19,236.86,,,137.18,,,46.54,,,0.7167,3758,0.8691,,2694,7.97,2702,3250,-548,4211
04/30/2021,75.26,,,131.46,7,920.22,80.7,4,322.8,107.65,3,322.95,117.68,,,53.98,12,647.76,236.08,,,132.62,6,795.72,100.74,,,71,,,66.06,11,726.66,233.56,,,137.97,,,46.64,,,0.723694,3736,0.86828,,2704,7.97,2712,3250,-538,4181
